file_name	title	date	title_page	pot_city_name
data_37.json	no_title	1709	"['AMA', 'PIU’', 'CHI', 'MEN', 'SI', 'CREDE', 'Melodrama', 'Paftorale', 'Da', 'Rapprefentarfi', 'nel', 'Famofif', 'fimo', 'Teatro', 'Grimani', 'di', '$.Gio:', 'Grifoftomo', ""Nell'Avtunno"", 'M.DCCIX.', 'CONSAGRATO', 'All', 'Mufirif.', '&', 'Eccell.Sig.', 'FEDERICO', 'CORNARO:-', 'DA', 'FRANCESCO', 'SILVANI.', 'ci', 'IN', 'VENEZIA', ',', 'M.', 'DCCIX.', 'Apprelfo', 'Marino', 'Rofettiin', 'Merceria,', 'all’', 'Iafegna', 'della', 'Pace.', 'Con', 'Licenza', 'de', 'Superiori', 'Pri']"	['venezia', 'marino', 'marino', 'marino']
data_627.json	no_title	1799	"['a', 'Pi.', 'x', 'N', ',', '(qL', '4', '*', 'L’IMPRESARIO', 'BURLATO', '‘DRAMMA', 'GIOCOSO', 'PER', 'MUsIcA', 'DA', 'RAPPaSSENANT', 'NEL', 'NOBILE', 'TEATRO', 'ONIGO', 'DI', 'TREVISO', ""L'Avtonso"", '17991', 'Dedicato', 'AP', 'Ilenia', 'Sigur', 'ANTONIO', 'BROCCHI', 'Rogio', 'Delegico', 'di', 'Polis.', 'de', 'IN', 'VENEZIA', '1799""', 'Narra', 'spamiznia', 'Fano.', 'Con', 'Serra', 'ppi.', 'Ri', 'SE', '10351975]', 'pipi', 'oi', 'sentiti', '+', 'a', 'acer', 'prato', 'Ar', 'à', 'Seningie', 'anni', '""n', 'è', 'atalistnassoto', 'soon:', 'Are', 'De', 'a', '-', ""L'"", 'sipresorio', 'Burtato', 'è', '>', 'Dramma', 'Giocoso,', 'che', 'pet', 'îl', 'pri', 'mo', 'bo', ""l'alto"", 'onore', 'di', 'esporre', 'su', 'Miele', 'ilSime.', 'La', 'Virrà,', '1a', 'Glemeigo,', 'di', 'la', 'Giavtizio-coso', 'fis', '(3']"	['treviso', 'treviso', 'venezia', 'prato', 'prato']
data_223.json	no_title	1792	"['NASOLINI', 'EUGENIA', 'naz', 'Ì', 'Î', '“irvceni', 'Sn', 'iano', 'Ridesto', 'a', 'Profa,', 'e', 'Mufica', 'DA', 'GIUSEPPE', 'FOPPA', 'duri', 'VENE', 'IN', 'SAN', 'BENEDETTO', ""r'Avromso"", 'pete’', 'Amo', 'na.', '“d&', 'IN', 'VENEZIA,', '17', 'Arrzesso', 'Moprsto', 'Fenzo.', 'CON', 'LE', 'DEITE', 'PERMISSION.']"	[]
data_1054.json	no_title	[1727?]	"[""RE'"", 'DI', 'PERSIA', '|', 'Drama', 'per', 'Mufica', 'na', 'sapraeseNTAnSI', 'Nel', 'Teatro', 'detto', 'delle', 'Dame', 'Nel', 'Carnovale', 'dell’', 'anno', '1727.', 'PRESENTATO', 'ALLA', 'MaI', 'CLEMENTINA', 'Regina', 'della', 'Gran', 'Bret-', '|', 'tagna', 'rc.', 'po', 'L09402', '|', 'ERMES', 'Va', 'npo', 'i/', 'noffro', '|,', 'primo', 'Drama', 'del', 'prefente', 'anno', 'l', 'goduto', ""l'onore"", 'di', 'comparire', 'alla', 'ice', 'forno', 'gli', 'autorevoli', 'Aufpicj', 'del', 'Rè', 'conforte', 'di', 'Y.M.,', 'par', '|', 'den', 'giuflo,', 'che', 'quieto', 'fecondo', 'mn', '6-9']"	[]
data_643.json	no_title	1717	"['Parcadeti', 'Gf,', 'Liunacenza', 'Rtosciori', '4747', 'Wa.', ""L'INNOCENZA"", 'RICONOSCIUTA', 'Drama', 'per', 'Mufica', 'DA', 'RAPPRESENTARSI', 'Nel', 'Teatro', 'di', ""Sant'Angelo”"", ""L'Astunno"", ""dell'Anno"", 'MDCCXVIL', 'IN', 'VENEZIA;', 'MDCCKVIT:', 'Apprelo', 'Marino', 'Raff,', 'in', 'Mercer', 'infegna', 'della', 'Pace.', 'Con', 'Licenza', 'deSeporiori,', 'è', 'Privilgoi']"	['marino', 'marino', 'marino']
data_948.json	no_title	1772	"['MOTEZUMA', 'DRAMMA', 'PER', 'MUSICA', 'DA', 'RAPIRESENTARSI', 'NEL', 'NOBILISSIMO', 'TEATRO', 'DI', 'SSBENEDETTO', 'PER', 'LA', 'FIERA', 'DELL’', 'ASCENSIONE', ""Dell'"", 'Anno', '1778.', 'anti', 'x', 'IN', 'VENEZIA,', 'MDCCLXXIIL', 'Prefo', 'Monesto', 'Fenzo.', 'Con', 'Licenza', 'del', 'aperti.', 'SANA']"	[]
data_936.json	no_title	1726	"['TESTA""', '<=', '-eroe', 'MEDEA', 'GIASONE', '|', 'Drama', 'per', 'Mufica', '|', '|', '|', 'Da', 'Rapprefentarfî', 'nel', 'Teatro', '""i', 'Surdagdo', 'Nel', 'Carnoyale', ""dell'Anno"", '1736.', 'IN', 'VENEZIA,', 'M.DCCXXVI.', '‘Appello', 'Marino', 'Rolfti', 'io', 'Mercer', 'PPre', ""l'Infegos"", 'della', 'Pace.', 'Con', 'Licenza', 'de', 'Sap,', 'Privo', 'i']"	['marino', 'marino', 'marino']
data_383.json	no_title	1686	['Rossi', 'Frate?', 'He', 'defi', 'vili', 'dl', 'bia', '1644', 'Hut']	[]
data_780.json	no_title	1793	"['Ba', 'LR', 'LANTERNA', 'DI', 'DIOGENE', 'DRAMOATA', 'PER', 'AsusICA', 'Arca', 'i', 'i', 'DA', 'NICCOLO', 'LIPRANDI', 'Nei', 'ire', 'DI', 'SAN', 'SAMUELE', '1°', 'Autnno', ""dell'Aeno"", '179.', 'IN', 'VENEZIA,']"	[]
data_593.json	no_title	1688	['“PALbieno', 'Amazon', 'CORSA', '1689']	[]
